x	y	p4f	X1	X2	X3	X4	X5	C1	C2	C3	C4	C5	C6	C7	S	CS1	CS2	TOT_{X1}	TOT_{X2}	TOT_{X3}	TOT_{X4}	TOT_{X5}	TOT_S	CC	X5_{DEC}	CP1	CP2	totmolS	solnVol	cellNo	pe	pH	p4f	H*	O*	Charge	[X1]	[X3]	[X4]	
0	0	-99999	0.299113	0.000707243	0.209487	0	0	1.40559e-009	0.000148598	0	0	0	0.0298257	0	0.999925	7.49851e-005	0	0.299113	0.299338	0.299188	0	0	1	0	0	0	0	0.25	0.25	0	16.8216	3.14915	1.09089	-0.116715	-0.207913	-0.598226	0.299113	0.299113	-2.14703e-039	
2.1	0	-99999	0.299113	0.000707243	0.209487	0	0	1.40559e-009	0.000148598	0	0	0	0.0298257	0	0.999925	7.49851e-005	0	0.299113	0.299338	0.299188	0	0	1	0	0	0	0	0.25	0.25	1	16.8216	3.14915	1.61437	-0.116715	-0.207913	-0.598226	0.299113	0.299113	-1.31249e-038	
2.1	1	-99999	0.299113	0.000707243	0.209487	0	0	1.40559e-009	0.000148598	0	0	0	0.0298257	0	0.999925	7.49851e-005	0	0.299113	0.299338	0.299188	0	0	1	0	0	0	0	0.25	0.25	2	16.8216	3.14915	1.64062	-0.116715	-0.207913	-0.598226	0.299113	0.299113	-1.26467e-038	
0	1	-99999	0.299113	0.000707243	0.209487	0	0	1.40559e-009	0.000148598	0	0	0	0.0298257	0	0.999925	7.49851e-005	0	0.299113	0.299338	0.299188	0	0	1	0	0	0	0	0.25	0.25	3	16.8216	3.14915	1.78396	-0.116715	-0.207913	-0.598226	0.299113	0.299113	-1.4021e-039	
1	0	1	0.299113	0.000707243	0.209487	0	0	1.40559e-009	0.000148598	0	0	0	0.0298257	0	9.99925	0.000749851	0	0.299113	0.301363	0.299863	0	0	10	0	0	0	0	3.75	0.375	4	16.8216	3.14915	1.48989	-0.116714	-0.207913	-0.598226	0.299113	0.299113	-1.41006e-038	
1.1	0	1	0.299113	0.000707243	0.209487	0	0	1.40559e-009	0.000148598	0	0	0	0.0298257	0	9.99925	0.000749851	0	0.299113	0.301363	0.299863	0	0	10	0	0	0	0	3.75	0.375	5	16.8216	3.14915	1.49715	-0.116714	-0.207913	-0.598226	0.299113	0.299113	-1.42218e-038	
1	0.9	1	0.299113	0.000707243	0.209487	0	0	1.40559e-009	0.000148598	0	0	0	0.0298257	0	9.99925	0.000749851	0	0.299113	0.301363	0.299863	0	0	10	0	0	0	0	3.21429	0.321429	6	16.8216	3.14915	1.62357	-0.116715	-0.207913	-0.598226	0.299113	0.299113	-7.36153e-039	
1.1	0.9	1	0.299113	0.000707243	0.209487	0	0	1.40559e-009	0.000148598	0	0	0	0.0298257	0	9.99925	0.000749851	0	0.299113	0.301363	0.299863	0	0	10	0	0	0	0	2.91667	0.291667	7	16.8216	3.14915	1.62695	-0.116715	-0.207913	-0.598226	0.299113	0.299113	-7.67789e-039	
0	0.298	-99999	0.299113	0.000707243	0.209487	0	0	1.40559e-009	0.000148598	0	0	0	0.0298257	0	0.999925	7.49851e-005	0	0.299113	0.299338	0.299188	0	0	1	0	0	0	0	0.25	0.25	8	16.8216	3.14915	1.00201	-0.116716	-0.207913	-0.598226	0.299113	0.299113	-4.30876e-041	
0	0.402	-99999	0.299113	0.000707243	0.209487	0	0	1.40559e-009	0.000148598	0	0	0	0.0298257	0	0.999925	7.49851e-005	0	0.299113	0.299338	0.299188	0	0	1	0	0	0	0	0.25	0.25	9	16.8216	3.14915	1.00503	-0.116716	-0.207913	-0.598226	0.299113	0.299113	-2.83964e-041	
0.298	1	-99999	0.299113	0.000707243	0.209487	0	0	1.40559e-009	0.000148598	0	0	0	0.0298257	0	0.999925	7.49851e-005	0	0.299113	0.299338	0.299188	0	0	1	0	0	0	0	0.25	0.25	10	16.8216	3.14915	1.99644	-0.116716	-0.207913	-0.598226	0.299113	0.299113	-2.46206e-041	
0.402	1	-99999	0.299113	0.000707243	0.209487	0	0	1.40559e-009	0.000148598	0	0	0	0.0298257	0	0.999925	7.49851e-005	0	0.299113	0.299338	0.299188	0	0	1	0	0	0	0	0.25	0.25	11	16.8216	3.14915	1.99611	-0.116716	-0.207913	-0.598226	0.299113	0.299113	-7.40908e-041	
2.1	0.402	-99999	0.299113	0.000707243	0.209487	0	0	1.40559e-009	0.000148598	0	0	0	0.0298257	0	0.999925	7.49851e-005	0	0.299113	0.299338	0.299188	0	0	1	0	0	0	0	0.25	0.25	12	16.8216	3.14915	1.63608	-0.116715	-0.207913	-0.598226	0.299113	0.299113	-1.15722e-038	
