x	y	p4f	X1	X2	X3	X4	X5	C1	C2	C3	C4	C5	C6	C7	S	CS1	CS2	TOT_{X1}	TOT_{X2}	TOT_{X3}	TOT_{X4}	TOT_{X5}	TOT_S	CC	X5_{DEC}	CP1	CP2	totmolS	solnVol	cellNo	pe	pH	p4f	H*	O*	Charge	[X1]	[X3]	[X4]	
0	0	-99999	0.29893	0.24606	0.240374	1.64564e-034	0	4.04005e-012	0.0593218	6.66818e-034	0	0.000855386	0	0	0.000275883	0.999723	8.3572e-041	0.29893	3.30797	1.30198	0.000855386	0	0.999999	0	0	0	0	0.25	0.25	0	19.3713	0.607673	1	-0.15385	-0.207744	-0.603774	0.299476	0.289323	-0.00255564	
2.1	0	-99999	0.299113	1.16501e-005	0.183597	2.03788e-015	0	8.53294e-008	2.14526e-006	1.74407e-010	8.41003e-027	0.0237188	0	0	0.825427	2.4248e-010	0.0872864	0.299113	-0.16697	0.254755	0.111005	0	1	0	0	0	0	0.25	0.25	1	15.0371	4.93238	0.985502	-0.225587	-0.207913	-0.598221	0.299113	0.254888	0.0237974	
2.1	1	-99999	0.299113	0.239922	0.240744	5.33168e-036	0	4.14341e-012	0.0579309	2.21569e-035	0	2.51658e-005	0	0	0.000297141	0.999703	3.38826e-042	0.299113	3.29706	1.29845	2.51658e-005	0	1	0	0	0	0	0.25	0.25	2	19.3763	0.618644	2.05969	-0.117765	-0.207912	-0.598221	0.299113	0.298752	2.51462e-005	
0	1	-99999	0.300604	3.64927e-012	0.109597	2.43335e-021	0	0.272409	4.01135e-013	6.64833e-010	8.87775e-019	5.8e-035	0	0	3.16959e-007	1.7083e-036	0.500012	0.300604	-1.77245	0.109597	0.500012	0	1.00002	0	0	0	0	0.25	0.249994	3	9.41194	11.4365	2.01352	-0.146742	0.0660462	-0.601131	0.30059	0.109744	-0.00690255	
1	0	1	0.299113	1.53149e-005	0.172516	1.39895e-015	0	6.49102e-008	2.6499e-006	9.10757e-011	8.56041e-028	0.0403415	0	0	6.6135	4.14714e-009	1.69325	0.299113	-4.91836	0.293543	1.73359	0	10	0	0	0	0	3.75	0.375	4	15.1544	4.8136	1.00001	-0.0942088	-0.207912	-0.598221	0.299113	0.29357	0.039129	
1.1	0	1	0.299113	1.60753e-005	0.17379	1.07388e-015	0	6.18399e-008	2.80202e-006	6.66056e-011	3.21345e-028	0.0384301	0	0	7.27785	5.3168e-009	1.36108	0.299113	-3.92949	0.289084	1.39951	0	10	0	0	0	0	3.75	0.375	5	15.1764	4.79255	1.00002	-0.108216	-0.207913	-0.598221	0.299113	0.289128	0.038449	
1	0.9	1	0.299015	0.226515	0.237494	3.94541e-034	0	4.38865e-012	0.0539556	1.73664e-033	0	0.00142051	0	0	0.00357895	9.99644	4.32226e-038	0.299015	30.2755	10.2921	0.00142051	0	10	0	0	0	0	3.21429	0.321428	6	19.3373	0.643617	0.965107	-0.12024	-0.208021	-0.595765	0.298952	0.296608	0.00174567	
1.1	0.9	1	0.299175	0.213333	0.236415	3.73723e-034	0	4.65982e-012	0.0505847	1.74665e-033	0	0.00104427	0	0	0.00430345	9.99568	7.08606e-038	0.299175	30.2551	10.2858	0.00104427	0	9.99998	0	0	0	0	2.91667	0.291667	7	19.312	0.669655	1.03545	-0.150549	-0.207679	-0.600742	0.299278	0.28838	0.000414283	
0	0.298	-99999	0.000247876	0.00195504	4.51097e-009	0.00389402	0	5.08478e-010	8.84528e-012	1.98589	1.81783e-006	0.000533129	0	0	0.00310203	1.0581e-013	0.498449	0.000247876	-3.47716	0.00160121	2.48877	0	1	0	0	0	0	0.25	0.25	8	16.264	2.70756	1	5.56466	-0.207902	3.98514	0.000196809	0.00127143	1.9915	
0	0.402	-99999	0.000292258	0.0020517	4.38835e-009	0.00408534	0	4.84522e-010	9.03029e-012	1.98531	1.68362e-006	0.000624585	0	0	0.00325563	1.2486e-013	0.498372	0.000292258	-3.47588	0.00187544	2.4884	0	1	0	0	0	0	0.25	0.25	9	16.5018	2.6866	1	5.56447	-0.207902	3.98456	0.00023515	0.00150348	1.99121	
