     x	y	z	time	in	head	
   0.000000e+00	   0.000000e+00	   0.000000e+00	    86400.0    	    1	    180.000    	
    100.000    	   0.000000e+00	   0.000000e+00	    86400.0    	    1	    160.000    	
    200.000    	   0.000000e+00	   0.000000e+00	    86400.0    	    1	    140.000    	
    300.000    	   0.000000e+00	   0.000000e+00	    86400.0    	    1	    120.000    	
    400.000    	   0.000000e+00	   0.000000e+00	    86400.0    	    1	    100.000    	
   0.000000e+00	    100.000    	   0.000000e+00	    86400.0    	    1	    180.000    	
    100.000    	    100.000    	   0.000000e+00	    86400.0    	    1	    160.000    	
    200.000    	    100.000    	   0.000000e+00	    86400.0    	    1	    140.000    	
    300.000    	    100.000    	   0.000000e+00	    86400.0    	    1	    120.000    	
    400.000    	    100.000    	   0.000000e+00	    86400.0    	    1	    100.000    	
   0.000000e+00	    200.000    	   0.000000e+00	    86400.0    	    1	    180.000    	
    100.000    	    200.000    	   0.000000e+00	    86400.0    	    1	    160.000    	
    200.000    	    200.000    	   0.000000e+00	    86400.0    	    1	    140.000    	
    300.000    	    200.000    	   0.000000e+00	    86400.0    	    1	    120.000    	
    400.000    	    200.000    	   0.000000e+00	    86400.0    	    1	    100.000    	
   0.000000e+00	    300.000    	   0.000000e+00	    86400.0    	    1	    180.000    	
    100.000    	    300.000    	   0.000000e+00	    86400.0    	    1	    160.000    	
    200.000    	    300.000    	   0.000000e+00	    86400.0    	    1	    140.000    	
    300.000    	    300.000    	   0.000000e+00	    86400.0    	    1	    120.000    	
    400.000    	    300.000    	   0.000000e+00	    86400.0    	    1	    100.000    	
   0.000000e+00	    400.000    	   0.000000e+00	    86400.0    	    1	    180.000    	
    100.000    	    400.000    	   0.000000e+00	    86400.0    	    1	    160.000    	
    200.000    	    400.000    	   0.000000e+00	    86400.0    	    1	    140.000    	
    300.000    	    400.000    	   0.000000e+00	    86400.0    	    1	    120.000    	
    400.000    	    400.000    	   0.000000e+00	    86400.0    	    1	    100.000    	
   0.000000e+00	   0.000000e+00	    100.000    	    86400.0    	    1	    180.000    	
    100.000    	   0.000000e+00	    100.000    	    86400.0    	    1	    160.000    	
    200.000    	   0.000000e+00	    100.000    	    86400.0    	    1	    140.000    	
    300.000    	   0.000000e+00	    100.000    	    86400.0    	    1	    120.000    	
    400.000    	   0.000000e+00	    100.000    	    86400.0    	    1	    100.000    	
   0.000000e+00	    100.000    	    100.000    	    86400.0    	    1	    180.000    	
    100.000    	    100.000    	    100.000    	    86400.0    	    1	    160.000    	
    200.000    	    100.000    	    100.000    	    86400.0    	    1	    140.000    	
    300.000    	    100.000    	    100.000    	    86400.0    	    1	    120.000    	
    400.000    	    100.000    	    100.000    	    86400.0    	    1	    100.000    	
   0.000000e+00	    200.000    	    100.000    	    86400.0    	    1	    180.000    	
    100.000    	    200.000    	    100.000    	    86400.0    	    1	    160.000    	
    200.000    	    200.000    	    100.000    	    86400.0    	    1	    140.000    	
    300.000    	    200.000    	    100.000    	    86400.0    	    1	    120.000    	
    400.000    	    200.000    	    100.000    	    86400.0    	    1	    100.000    	
   0.000000e+00	    300.000    	    100.000    	    86400.0    	    1	    180.000    	
    100.000    	    300.000    	    100.000    	    86400.0    	    1	    160.000    	
    200.000    	    300.000    	    100.000    	    86400.0    	    1	    140.000    	
    300.000    	    300.000    	    100.000    	    86400.0    	    1	    120.000    	
    400.000    	    300.000    	    100.000    	    86400.0    	    1	    100.000    	
   0.000000e+00	    400.000    	    100.000    	    86400.0    	    1	    180.000    	
    100.000    	    400.000    	    100.000    	    86400.0    	    1	    160.000    	
    200.000    	    400.000    	    100.000    	    86400.0    	    1	    140.000    	
    300.000    	    400.000    	    100.000    	    86400.0    	    1	    120.000    	
    400.000    	    400.000    	    100.000    	    86400.0    	    1	    100.000    	
