x	y	p4f	X1	X2	X3	X4	X5	C1	C2	C3	C4	C5	C6	C7	S	CS1	CS2	TOT_{X1}	TOT_{X2}	TOT_{X3}	TOT_{X4}	TOT_{X5}	TOT_S	CC	X5_{DEC}	CP1	CP2	totmolS	solnVol	cellNo	pe	pH	p4f	H*	O*	Charge	[X1]	[X3]	[X4]	
0	0	-99999	0.000488164	0.232319	1.50855e-012	0.159479	0	4.279e-012	3.51504e-013	0.684434	2.09431e-013	0.000162826	1.62916e-010	0.293576	0.461488	8.83323e-009	0.269256	0.000488164	-3.60784	0.000488488	1.70048	0	1	0.681271	0	0	0	0.25	0.25	0	19.3872	0.632629	1.09089	2.52508	-0.207912	1.49247	0.000441652	0.000441936	1.44711	
2.1	0	-99999	0.00298416	0.234444	2.78209e-012	0.149866	0	4.24021e-012	6.5418e-013	0.637348	3.09054e-013	0.000995359	1.1193e-009	0.241037	0.47604	1.72695e-008	0.26198	0.00298416	-3.11316	0.0029861	1.53226	0	1	0.381868	0	0	0	0.25	0.25	1	19.3848	0.628674	1.61437	2.35504	-0.207912	1.47666	0.00269983	0.00270157	1.2861	
2.1	1	-99999	0.00287543	0.234356	2.74715e-012	0.150212	0	4.24181e-012	6.4572e-013	0.639062	3.07755e-013	0.000959092	1.07361e-009	0.242882	0.475478	1.70132e-008	0.262261	0.00287543	-3.1307	0.0028773	1.53826	0	1	0.406058	0	0	0	0.25	0.25	2	19.3848	0.628837	1.64062	2.36108	-0.207912	1.47735	0.00260146	0.00260313	1.29174	
0	1	-99999	0.00031879	0.232669	1.30887e-012	0.158495	0	4.27257e-012	3.05437e-013	0.67919	1.77298e-013	0.000106332	1.08022e-010	0.286495	0.463218	7.72758e-009	0.268391	0.00031879	-3.54323	0.000319004	1.67917	0	1	0.649861	0	0	0	0.25	0.25	3	19.3871	0.631975	1.78396	2.50481	-0.207912	1.49354	0.000288416	0.000288602	1.42623	
1	0	1	0.00320601	0.234706	2.85076e-012	0.148986	0	4.2355e-012	6.71074e-013	0.6329	3.09751e-013	0.00106936	1.21773e-009	0.236101	1.8824	7.02084e-008	4.0588	0.00320601	-14.4591	0.00320815	5.31395	0	10	0.243924	0	0	0	3.75	0.375	4	19.3846	0.62819	1.48989	2.34001	-0.207912	1.47526	0.00290054	0.00290241	1.27187	
1.1	0	1	0.00323355	0.23473	2.85907e-012	0.148897	0	4.23506e-012	6.73101e-013	0.632456	3.09971e-013	0.00107855	1.22969e-009	0.235624	1.88317	7.04637e-008	4.05841	0.00323355	-14.4536	0.00323571	5.31209	0	10	0.243313	0	0	0	3.75	0.375	5	19.3846	0.628145	1.49715	2.33843	-0.207912	1.47509	0.00292546	0.00292735	1.27039	
1	0.9	1	0.00167377	0.233239	2.28554e-012	0.154768	0	4.26213e-012	5.34658e-013	0.661596	2.85455e-013	0.000558281	5.89401e-010	0.267884	1.83496	5.38473e-008	4.08252	0.00167377	-14.8168	0.0016749	5.43521	0	10	0.51612	0	0	0	3.21429	0.321429	6	19.3858	0.630913	1.62357	2.44246	-0.207912	1.48496	0.00151429	0.00151527	1.36878	
1.1	0.9	1	0.0017457	0.233302	2.3184e-012	0.154483	0	4.26097e-012	5.42493e-013	0.660202	2.87656e-013	0.000582273	6.16863e-010	0.266324	1.83715	5.47311e-008	4.08143	0.0017457	-14.7994	0.00174688	5.42934	0	10	0.50682	0	0	0	2.91667	0.291667	7	19.3857	0.630795	1.62695	2.43744	-0.207912	1.48451	0.00157937	0.00158038	1.36401	
0	0.298	-99999	9.7967e-006	0.231798	4.08842e-013	0.162231	0	4.28863e-012	9.50498e-014	0.697811	6.0288e-014	3.26769e-006	3.171e-012	0.309305	0.457643	2.35806e-009	0.271179	9.7967e-006	-3.75398	9.80545e-006	1.74983	0	1	0.784015	0	0	0	0.25	0.25	8	19.3881	0.633604	1.00201	2.57436	-0.207913	1.4955	8.86327e-006	8.86899e-006	1.49466	
0	0.402	-99999	6.4564e-006	0.231796	3.55783e-013	0.162246	0	4.28867e-012	8.27135e-014	0.697884	5.24809e-014	2.15354e-006	2.08949e-012	0.309389	0.457623	2.05188e-009	0.271189	6.4564e-006	-3.75476	6.46268e-006	1.7501	0	1	0.784534	0	0	0	0.25	0.25	9	19.3881	0.633609	1.00503	2.57463	-0.207913	1.49552	5.84124e-006	5.845e-006	1.49492	
